,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2
79,1806,11,10.0,45.1,8,4059.2,10,0.4019567825503908,0.00025770004354382943,2.812971087897841e-07
80,1837,11,10.0,90.1,8,4059.2,10,0.4019462350064542,0.00025769329295464836,2.7580467327848223e-07
81,2705,11,25.0,0.1,8,4059.2,10,0.3998059058163478,0.000256312331991547,1.2375722795645724e-06
82,2736,11,25.0,45.1,8,4059.2,10,0.4002706970022042,0.00025661826015986936,4.156302984366106e-07
83,2767,11,25.0,90.1,8,4059.2,10,0.40068431515088143,0.0002568841160425947,2.3761805991296235e-07
84,3635,11,40.0,0.1,8,4059.2,10,0.4005413421285495,0.00025679275008594723,1.2692967467206942e-07
85,3666,11,40.0,45.1,8,4059.2,10,0.3999098839498612,0.00025638729722686076,3.485123909416984e-07
86,3697,11,40.0,90.1,8,4059.2,10,0.4003601577805288,0.00025667653953295136,1.573872044483164e-07
87,4565,11,50.0,0.1,8,4059.2,10,0.40014771856069176,0.0002565402889918881,1.8710237023480867e-07
88,4596,11,50.0,45.1,8,4059.2,10,0.40021146231816335,0.000256581171650601,1.7983343600029036e-07
89,4627,11,50.0,90.1,8,4059.2,10,0.39937560399817984,0.00025604385955219755,5.501369072860386e-07
90,838,11,0.001,0.1,1,0.0,50,0.3924947807342012,0.0002516339931793732,6.162284300273775e-08
91,869,11,0.001,45.1,1,0.0,50,0.3923358392993643,0.0002515320896317497,6.675464650437383e-08
92,900,11,0.001,90.1,1,0.0,50,0.3924173196892247,0.0002515843295331166,6.463256849398219e-08
93,1768,11,10.0,0.1,1,0.0,50,0.3924052358473432,0.0002515761033070075,3.0829280884526814e-07
94,1799,11,10.0,45.1,1,0.0,50,0.3924125939109973,0.00025158082616595975,3.067951594579054e-07
95,1830,11,10.0,90.1,1,0.0,50,0.39225632835671426,0.0002514805942707764,3.195464559547229e-07
96,2698,11,25.0,0.1,1,0.0,50,0.3921869596007136,0.00025143612090712736,3.211431063307904e-07
97,2729,11,25.0,45.1,1,0.0,50,0.3922675408599081,0.00025148781652868825,3.1221766425919936e-07
98,2760,11,25.0,90.1,1,0.0,50,0.392275009114711,0.0002514926034477258,3.12512230671475e-07
99,3628,11,40.0,0.1,1,0.0,50,0.3954854920091547,0.0002535507442936562,3.339056718011235e-07
100,3659,11,40.0,45.1,1,0.0,50,0.3955141381635972,0.0002535691439731176,3.2513498341160393e-07
101,3690,11,40.0,90.1,1,0.0,50,0.3955367011610845,0.0002535836367699211,3.179522116203611e-07
102,4558,11,50.0,0.1,1,0.0,50,0.39541510582954753,0.00025350594346245704,2.5922387969997215e-07
103,4589,11,50.0,45.1,1,0.0,50,0.3954446797085049,0.00025352491408216004,2.55892571742548e-07
104,4620,11,50.0,90.1,1,0.0,50,0.39547408555759533,0.00025354378287267685,2.506087932613912e-07
105,839,11,0.001,0.1,2,1760.3,50,0.3952134262161912,0.00025337688003299324,1.6814938466673534e-07
106,870,11,0.001,45.1,2,1760.3,50,0.39573549332488095,0.0002537116988924445,9.493428282868431e-08
107,901,11,0.001,90.1,2,1760.3,50,0.3957594304578047,0.00025372704765397265,9.284823604426158e-08
108,1769,11,10.0,0.1,2,1760.3,50,0.38931054536586307,0.000249543450068949,3.153518506651451e-06
109,1800,11,10.0,45.1,2,1760.3,50,0.39427950944761087,0.0002527763658140198,5.610609263300509e-07
110,1831,11,10.0,90.1,2,1760.3,50,0.39510185076834636,0.00025330484699796437,3.1826721829116225e-07
111,2699,11,25.0,0.1,2,1760.3,50,0.3949907169857167,0.000253234012941283,2.0294091751215268e-07
112,2730,11,25.0,45.1,2,1760.3,50,0.3909765465862267,0.00025065241021999727,1.2091874941934267e-06
113,2761,11,25.0,90.1,2,1760.3,50,0.3946754880288567,0.00025303186766196726,2.2261773661998472e-07
114,3629,11,40.0,0.1,2,1760.3,50,0.39481209244014315,0.0002531178001295627,5.735739120453659e-07
115,3660,11,40.0,45.1,2,1760.3,50,0.3948742396306971,0.0002531579234708816,5.307746374443513e-07
116,3691,11,40.0,90.1,2,1760.3,50,0.3905484897274897,0.00025033608874023276,2.902216516239161e-06
117,4559,11,50.0,0.1,2,1760.3,50,0.38578486456473765,0.00014279607902434308,2.041830354998691e-06
118,4590,11,50.0,45.1,2,1760.3,50,0.3866496095048114,0.0001431159951441879,2.0769906544733952e-06
119,4621,11,50.0,90.1,2,1760.3,50,0.3874339409598437,0.00014340674636997283,1.9886191103867163e-06
120,840,11,0.001,0.1,3,3520.7,50,0.381018075899403,0.00024426541771420336,1.325430686450217e-06
121,871,11,0.001,45.1,3,3520.7,50,0.38523418250166624,0.0002469731765377199,9.964968149297112e-07
122,902,11,0.001,90.1,3,3520.7,50,0.3860291234692234,0.0002474829838361972,9.842486499748212e-07
123,1770,11,10.0,0.1,3,3520.7,50,0.37089043098124796,0.00023776993724138783,1.4515506072688473e-06
124,1801,11,10.0,45.1,3,3520.7,50,0.3810826888063469,0.0002443122751681496,9.339433962371158e-07
125,1832,11,10.0,90.1,3,3520.7,50,0.38553515227853435,0.00024716868682093533,7.586866611775212e-07
126,2700,11,25.0,0.1,3,3520.7,50,0.30763956674159737,0.00019718468243634654,2.4963274930075037e-06
127,2731,11,25.0,45.1,3,3520.7,50,0.371796810700974,0.00023834708144589473,2.6979358538228755e-06
128,2762,11,25.0,90.1,3,3520.7,50,0.3806991423619777,0.00014091213414387744,1.6486739877577052e-06
129,3630,11,40.0,0.1,3,3520.7,50,0.30309932015287727,0.00019419974975683863,3.9657854074494885e-06
130,3661,11,40.0,45.1,3,3520.7,50,0.30834736989417805,0.00019759537487243966,3.450665793823168e-06
131,3692,11,40.0,90.1,3,3520.7,50,0.3721703285036918,0.00023859089779297807,1.6325660605793567e-06
132,4560,11,50.0,0.1,3,3520.7,50,0.30234204445835655,0.00019376467102662687,3.033627336974686e-06
133,4591,11,50.0,45.1,3,3520.7,50,0.30080180210436136,0.000192772804293287,3.1178875800784036e-06
134,4622,11,50.0,90.1,3,3520.7,50,0.30542799725420955,0.00019574893122608185,2.921952865561625e-06
135,842,11,0.001,0.1,5,4000.5,50,0.2914088202607177,0.00018668380106165225,1.2316943623960353e-05
136,873,11,0.001,45.1,5,4000.5,50,0.29403464255754913,0.00018836888341995786,1.2606338416330411e-05
137,904,11,0.001,90.1,5,4000.5,50,0.276973977510128,0.00017745771885491774,3.69194389434918e-06
138,1772,11,10.0,0.1,5,4000.5,50,0.2654665417722466,0.00017011284898126744,2.946454899990708e-06
139,1803,11,10.0,45.1,5,4000.5,50,0.2557350453364025,0.00016388088512749266,2.758081072715369e-06
140,1834,11,10.0,90.1,5,4000.5,50,0.2575781507743633,0.00016506508950073844,2.711104161103314e-06
141,2702,11,25.0,0.1,5,4000.5,50,0.26038105783019555,0.0001667977253494868,3.7958870153137837e-06
142,2733,11,25.0,45.1,5,4000.5,50,0.26506885323820334,0.00016982838118635197,3.4470692206166545e-06
143,2764,11,25.0,90.1,5,4000.5,50,0.25623518110856636,0.0001641058384985573,4.2236136644273325e-06
144,3632,11,40.0,0.1,5,4000.5,50,0.24872898075809358,0.00015926200548654023,4.627573627162685e-06
145,3663,11,40.0,45.1,5,4000.5,50,0.25293647109705275,0.0001619848392774227,4.375688493906421e-06
146,3694,11,40.0,90.1,5,4000.5,50,0.2571449145643956,0.000164694894942334,4.2492857278153435e-06
147,4562,11,50.0,0.1,5,4000.5,50,0.40220304065585927,0.0002576111827152087,7.621808578616351e-06
148,4593,11,50.0,45.1,5,4000.5,50,0.4019251727064187,0.00025746037072281675,7.198999980502033e-06
149,4624,11,50.0,90.1,5,4000.5,50,0.40155323757203604,0.00025724186061977495,6.853806173552788e-06
150,843,11,0.001,0.1,6,4309.7,50,0.402518506678176,0.0002579901857630466,3.5494240619906433e-06
151,874,11,0.001,45.1,6,4309.7,50,0.4024661586858088,0.00025795900978169156,3.474424980057668e-06
152,905,11,0.001,90.1,6,4309.7,50,0.40214027311366946,0.0002577604815872833,3.1664224904547296e-06
153,1773,11,10.0,0.1,6,4309.7,50,0.417449485457946,0.000266998152426483,1.0639282163702757e-05
154,1804,11,10.0,45.1,6,4309.7,50,0.41068262695183744,0.0002629506562377183,7.769992732842537e-06
155,1835,11,10.0,90.1,6,4309.7,50,0.4105791404958066,0.0002628820997028685,7.793987194657885e-06
156,2703,11,25.0,0.1,6,4309.7,50,0.0001538088349789607,4.841564653057845e-08,3.610155574865993e-08
157,2734,11,25.0,45.1,6,4309.7,50,0.14213269375545776,5.2101531021416124e-05,1.2617481067412198e-05
158,2765,11,25.0,90.1,6,4309.7,50,0.21023337481718726,7.747810511468836e-05,1.2636929767845145e-05
159,3633,11,40.0,0.1,6,4309.7,50,0.386395499823413,0.0002477229857516388,3.3859312970430725e-07
160,3664,11,40.0,45.1,6,4309.7,50,0.00012736463449396392,3.966593178772738e-08,3.742528940954553e-08
161,3695,11,40.0,90.1,6,4309.7,50,0.13778205910700142,8.80194849922277e-05,4.295699788835921e-06
162,4563,11,50.0,0.1,6,4309.7,50,0.38611153097006834,0.00024753864295713507,6.581076777693117e-07
163,4594,11,50.0,45.1,6,4309.7,50,0.38623803078475,0.00024762044055102593,6.222404342777147e-07
164,4625,11,50.0,90.1,6,4309.7,50,9.843584518740867e-05,6.31091393606767e-08,7.3132086589600785e-09
165,845,11,0.001,0.1,8,4059.2,50,0.3964274563872281,0.00025415502748029885,3.149581189348926e-07
166,876,11,0.001,45.1,8,4059.2,50,0.396416285704632,0.00025414787847021,3.0866480507532455e-07
167,907,11,0.001,90.1,8,4059.2,50,0.39640643082910015,0.00025414157397108365,3.0221308301323083e-07
168,1775,11,10.0,0.1,8,4059.2,50,0.3970402208308354,0.00025454724532374996,4.384209474652543e-07
169,1806,11,10.0,45.1,8,4059.2,50,0.39664620215115504,0.00025429514735286963,3.0461120911113656e-07
170,1837,11,10.0,90.1,8,4059.2,50,0.3966325576409398,0.00025428641884998903,2.9827626062895175e-07
171,2705,11,25.0,0.1,8,4059.2,50,0.39451616423571795,0.0002529208548932103,1.2393777375130682e-06
172,2736,11,25.0,45.1,8,4059.2,50,0.3948769040741298,0.00025316016652351025,4.2375930310313165e-07
173,2767,11,25.0,90.1,8,4059.2,50,0.3952255567942299,0.0002533843695044492,2.555229207675063e-07
174,3635,11,40.0,0.1,8,4059.2,50,0.3951915019912486,0.00025336289399587,1.2230549150865347e-07
175,3666,11,40.0,45.1,8,4059.2,50,0.39463803328943603,0.00025300726805155244,3.853764759915258e-07
176,3697,11,40.0,90.1,8,4059.2,50,0.39501630366394025,0.00025325052152226987,1.5459902101301526e-07
177,4565,11,50.0,0.1,8,4059.2,50,0.3948190984332323,0.0002531237795581222,2.7834161657372705e-07
178,4596,11,50.0,45.1,8,4059.2,50,0.3948723939205856,0.0002531579756311383,2.6986675327842497e-07
179,4627,11,50.0,90.1,8,4059.2,50,0.3941398874311496,0.0002526866608448477,6.273540019536397e-07
180,838,11,0.001,0.1,1,0.0,75,0.3839696742752234,0.00024616836223891086,1.1930630947801109e-07
181,869,11,0.001,45.1,1,0.0,75,0.3838075342878552,0.0002460643991929166,1.2778330872422506e-07
182,900,11,0.001,90.1,1,0.0,75,0.38388960696700525,0.00024611702268020484,1.2419257098115046e-07
183,1768,11,10.0,0.1,1,0.0,75,0.383876154759937,0.00024610761076588754,3.932562834509413e-07
184,1799,11,10.0,45.1,1,0.0,75,0.3838834045628906,0.0002461122647634072,3.919959720113583e-07
185,1830,11,10.0,90.1,1,0.0,75,0.38371844926509563,0.00024600645362590827,4.0346620627028043e-07
186,2698,11,25.0,0.1,1,0.0,75,0.38366908019081886,0.0002459750835546741,3.4285951088933807e-07
187,2729,11,25.0,45.1,1,0.0,75,0.3837510184904449,0.0002460276544264375,3.3341804603610084e-07
188,2760,11,25.0,90.1,1,0.0,75,0.38375709568863703,0.0002460315489292015,3.338330643798535e-07
189,3628,11,40.0,0.1,1,0.0,75,0.3868451348726371,0.00024801077252365475,4.4102257053961056e-07
190,3659,11,40.0,45.1,1,0.0,75,0.3868776571146544,0.0002480316870387067,4.2885625240313114e-07
191,3690,11,40.0,90.1,1,0.0,75,0.38690342162186986,0.00024804825433618027,4.1924724869953145e-07
192,4558,11,50.0,0.1,1,0.0,75,0.38687073362207625,0.0002480278224197351,3.143300962719639e-07
193,4589,11,50.0,45.1,1,0.0,75,0.38690023491662445,0.0002480467553202174,3.092468919162007e-07
194,4620,11,50.0,90.1,1,0.0,75,0.3869302909506184,0.0002480660494465552,3.02559172686073e-07
195,839,11,0.001,0.1,2,1760.3,75,0.38679927688440674,0.00024798229520019724,2.29788009396223e-07
196,870,11,0.001,45.1,2,1760.3,75,0.3872994531013457,0.00024830317694522525,1.3369531790256434e-07
197,901,11,0.001,90.1,2,1760.3,75,0.3873419185389675,0.0002483304211184762,1.2117996946636363e-07
198,1769,11,10.0,0.1,2,1760.3,75,0.38040910941974665,0.00024382279911758906,3.3444496381210143e-06
199,1800,11,10.0,45.1,2,1760.3,75,0.3855821334756117,0.0002471996835325409,6.469301357906384e-07
200,1831,11,10.0,90.1,2,1760.3,75,0.38645815316053045,0.0002477629611693968,3.830952187860239e-07
201,2699,11,25.0,0.1,2,1760.3,75,0.386449510395183,0.00024775799131672427,2.485376406336694e-07
202,2730,11,25.0,45.1,2,1760.3,75,0.38299183090450184,0.0002455310286447985,1.3162465369121054e-06
203,2761,11,25.0,90.1,2,1760.3,75,0.3861772437067673,0.00024758334367674744,2.7868839874242075e-07
204,3629,11,40.0,0.1,2,1760.3,75,0.3862052650365595,0.0002475987347441482,7.101534936261355e-07
205,3660,11,40.0,45.1,2,1760.3,75,0.38626489414363063,0.000247637287508668,6.71465588156116e-07
206,3691,11,40.0,90.1,2,1760.3,75,0.382157409284881,0.00024493798601556155,3.351374822200852e-06
207,4559,11,50.0,0.1,2,1760.3,75,0.3776164113330607,0.00013977221251844179,2.3584251210378955e-06
208,4590,11,50.0,45.1,2,1760.3,75,0.3784565644802323,0.00014008308328467456,2.3750708249962793e-06
209,4621,11,50.0,90.1,2,1760.3,75,0.3792204061638918,0.00014036654180948633,2.2491231568063922e-06
210,840,11,0.001,0.1,3,3520.7,75,0.37284099548983857,0.00023901891643917595,1.538255561168275e-06
211,871,11,0.001,45.1,3,3520.7,75,0.37707585732878296,0.00024173967066235032,1.2123804662914163e-06
212,902,11,0.001,90.1,3,3520.7,75,0.37782659235870253,0.00024222113532365605,1.2029666896191084e-06
213,1770,11,10.0,0.1,3,3520.7,75,0.36288828074017526,0.00023263529537720165,1.654273812940477e-06
214,1801,11,10.0,45.1,3,3520.7,75,0.373246037844543,0.00023928614306242292,1.0791361543815632e-06
215,1832,11,10.0,90.1,3,3520.7,75,0.3774656272235253,0.00024199519664179408,7.496444035776579e-07
216,2700,11,25.0,0.1,3,3520.7,75,0.30176895189329694,0.00019342215970786345,2.4408275821092337e-06
217,2731,11,25.0,45.1,3,3520.7,75,0.36338588643126424,0.0001345145401159325,2.3803512723244254e-06
218,2762,11,25.0,90.1,3,3520.7,75,0.3722811296477005,0.00013779632039704533,1.9337182186559068e-06
219,3630,11,40.0,0.1,3,3520.7,75,0.29761563225037907,0.00019063381776584823,4.672536091495292e-06
220,3661,11,40.0,45.1,3,3520.7,75,0.3028421973047401,0.0001940162574415932,4.256827386622555e-06
221,3692,11,40.0,90.1,3,3520.7,75,0.3640226463005143,0.00023336476699603907,1.599792960147833e-06
222,4560,11,50.0,0.1,3,3520.7,75,0.2965120703363964,0.00018998830013750706,3.7319894098151638e-06
223,4591,11,50.0,45.1,3,3520.7,75,0.294899584766528,0.0001889491378204961,3.811781715633824e-06
224,4622,11,50.0,90.1,3,3520.7,75,0.29953964891679247,0.00019193898654848744,3.5821859002721312e-06
225,842,11,0.001,0.1,5,4000.5,75,0.2859244008297516,0.00018317960773862332,1.222629341591107e-05
226,873,11,0.001,45.1,5,4000.5,75,0.2885920244048407,0.00018489044414520862,1.2470849062946755e-05
227,904,11,0.001,90.1,5,4000.5,75,0.2734867185307766,0.0001752321860931445,3.6546704920156727e-06
228,1772,11,10.0,0.1,5,4000.5,75,0.2595595261028536,0.0001663282312469466,2.8705741006774546e-06
229,1803,11,10.0,45.1,5,4000.5,75,0.24979750103653545,0.00016007196111151288,2.7772292176419555e-06
230,1834,11,10.0,90.1,5,4000.5,75,0.2517441116824759,0.00016132254410371788,2.727959203744239e-06
231,2702,11,25.0,0.1,5,4000.5,75,0.25453448325168554,0.00016298163651243437,4.636720503736823e-06
232,2733,11,25.0,45.1,5,4000.5,75,0.2591804573648997,0.00016598984954267632,4.3222958611345014e-06
233,2764,11,25.0,90.1,5,4000.5,75,0.25030548713595036,0.00016023055234383473,5.035670981595097e-06
234,3632,11,40.0,0.1,5,4000.5,75,0.24270255102668198,0.000155551532149683,2.240445564654698e-06
235,3663,11,40.0,45.1,5,4000.5,75,0.24697468068481154,0.00015829818964817948,2.0729973895930743e-06
236,3694,11,40.0,90.1,5,4000.5,75,0.25119738561279387,0.00016100035713681064,2.2183259528206484e-06
237,4562,11,50.0,0.1,5,4000.5,75,0.39348887804274124,0.00025202344477361847,7.952308372035322e-06
238,4593,11,50.0,45.1,5,4000.5,75,0.39313303594923316,0.00025180139963572323,7.577358455334313e-06
239,4624,11,50.0,90.1,5,4000.5,75,0.3927893168992053,0.0002516053795949712,7.231094064998116e-06
240,843,11,0.001,0.1,6,4309.7,75,0.3939681656322895,0.0002525054390598251,3.790298667215917e-06
241,874,11,0.001,45.1,6,4309.7,75,0.393913986987969,0.00025247009461817633,3.7646139237193124e-06
242,905,11,0.001,90.1,6,4309.7,75,0.3938448280050163,0.0002523913125513692,4.347205013496352e-06
243,1773,11,10.0,0.1,6,4309.7,75,0.40940478041283374,0.0002618674877726063,1.0311423490982003e-05
244,1804,11,10.0,45.1,6,4309.7,75,0.4028207388040663,0.00025780980401940526,8.665233712448951e-06
245,1835,11,10.0,90.1,6,4309.7,75,0.40397220011600815,0.0002585703839959268,8.536820434701409e-06
246,2703,11,25.0,0.1,6,4309.7,75,0.00015072426518267245,4.726016605914597e-08,3.497164034847396e-08
247,2734,11,25.0,45.1,6,4309.7,75,0.1388430890093088,5.0899118209616034e-05,1.2295244411606813e-05
248,2765,11,25.0,90.1,6,4309.7,75,0.20604333087941828,7.595685089753882e-05,1.1977233723293041e-05
249,3633,11,40.0,0.1,6,4309.7,75,0.3779018007917995,0.00024227569133625703,6.428080999777659e-07
250,3664,11,40.0,45.1,6,4309.7,75,0.0001242232599875713,3.8592254820606254e-08,3.657011183046702e-08
251,3695,11,40.0,90.1,6,4309.7,75,0.13424956730083526,8.576470624212134e-05,4.175831691204326e-06
252,4563,11,50.0,0.1,6,4309.7,75,0.3779183371785097,0.00024228481619982122,8.133426037742168e-07
253,4594,11,50.0,45.1,6,4309.7,75,0.37804752888541826,0.00024236776106768016,8.016465655479545e-07
254,4625,11,50.0,90.1,6,4309.7,75,9.687216075374304e-05,6.210762073305454e-08,8.25671605941219e-09
255,845,11,0.001,0.1,8,4059.2,75,0.38791201421562777,0.00024869555009400496,3.1893593372459633e-07
