,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
10,311,4,0.001,45.1,1,0.0,10,-4.395214197500572,5.077323383487496,0.051974861031823055,5.014587575276519,2.239327482811864,0.0074198448438051725,1.3831097232535947,0.00018846611760317715,0.018890897197309173,0.0017137282159171501
11,342,4,0.001,90.1,1,0.0,10,-4.404051215736851,4.88922616935049,0.049969373136712174,5.059111456344167,2.249246864251269,0.0038004065766414365,1.2784323844983396,0.00010727874183659119,0.010219329752812143,0.0009496467995825146
12,373,5,0.001,0.1,1,0.0,10,-4.4285171787756825,4.827111399038519,0.049415092793687984,5.171022576474439,2.273988253372132,0.003070850697655932,1.2502279143336514,7.835862604327424e-05,0.00840177032688533,0.000798249747771531
13,404,5,0.001,45.1,1,0.0,10,-4.4425725339371915,4.799001408528838,0.04916027666705616,5.235767522348991,2.2881799584711406,0.002738429947627332,1.2373671943119788,7.089888984324646e-05,0.007608831647316128,0.0007317260606003756
14,435,5,0.001,90.1,1,0.0,10,-4.4322830567174645,4.814580096611232,0.0493316600804664,5.188394618217454,2.277804780532663,0.0029451456247175946,1.2460096950688184,7.704979059338531e-05,0.008101815660868797,0.0007730759151204761
15,466,6,0.001,0.1,1,0.0,10,-4.461985660267809,4.762467649815022,0.04885528623593955,5.325798181382011,2.307769091868164,0.002337473477409109,1.2220615642352233,6.564867927179787e-05,0.006673447743165772,0.0006519305408974923
16,497,6,0.001,45.1,1,0.0,10,-4.3435863545327935,4.137187079167686,0.04704053433840471,4.799387272826997,2.190750390351899,0.00029268083628844184,1.1329596777556628,0.0002308034588303101,0.0013447431372380536,0.0001323343002294541
17,528,6,0.001,90.1,1,0.0,10,-4.301827713735717,2.9940898998617618,0.045931309189728306,4.6197029738539195,2.1493494303751355,8.126164805695462e-05,1.0801588038590162,6.716934119905593e-05,0.0002880633601839077,3.0339702012087234e-05
18,559,8,0.001,0.1,1,0.0,10,-4.357123141360701,2.5900874804114222,0.04564333013383857,4.861043567521013,2.204777441720822,3.6174175942824196e-05,1.0666565558488144,5.780884947510256e-05,0.00012726186742825259,1.3311774887045582e-05
19,590,8,0.001,45.1,1,0.0,10,-4.369971469340579,2.495075836958104,0.045605396250758316,4.917925402312241,2.217639601538591,3.2507311884925105e-05,1.064884309569711,5.68591765844965e-05,0.00011166317451089939,1.174392832903721e-05
20,621,8,0.001,90.1,1,0.0,10,-4.381798597727452,2.4009566905327304,0.045569280642267784,4.9705873288296,2.2294814035621826,2.883144312723419e-05,1.0631983811570376,5.618796837760856e-05,9.753587267163e-05,1.0340220980628565e-05
21,652,9,0.001,0.1,1,0.0,10,-4.251595524351311,4.685674458439774,0.04837191619168591,4.402449971349896,2.0982016040766664,0.0008840526303559583,1.1979992451322092,0.0005113233872062551,0.0036554035737482917,0.00035869941389707046
22,683,9,0.001,45.1,1,0.0,10,-4.378329273302529,2.7436199208523613,0.04570141527361973,4.954839000320738,2.2259467649341342,4.6886662127867005e-05,1.0693731112642093,5.7797262170075806e-05,0.00015529357108758356,1.6457676656511406e-05
