,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
0,280,4,0.001,0.1,1,0.0,10,-5.129766996102793,5.437001339049456,0.062391089311319724,8.751362223573128,2.9582701403984606,0.19303342357570863,1.993035786927244,0.05121715609491891,0.1365429385501636,0.029443947566389635
1,311,4,0.001,45.1,1,0.0,10,-4.395214197500572,5.077323383487496,0.051974861031823055,5.014587575276519,2.239327482811864,0.0074198448438051725,1.3831097232535947,0.00018846611760317715,0.018890897197309173,0.0017137282159171501
2,342,4,0.001,90.1,1,0.0,10,-4.404051215736851,4.88922616935049,0.049969373136712174,5.059111456344167,2.249246864251269,0.0038004065766414365,1.2784323844983396,0.00010727874183659119,0.010219329752812143,0.0009496467995825146
3,1210,4,10.0,0.1,1,0.0,10,-9.51523815617566,5.295502276604223,6.389666312779425,40.8278353594001,6.389666294838886,8507.402176280399,20903.851745060856,63.78097331254054,27.004342489230805,19.807368789309006
4,1241,4,10.0,45.1,1,0.0,10,-6.060976458092647,5.060670998249478,0.06028960428499934,9.848476097892148,3.13822817811136,0.2416940150990569,1.8610362236683846,0.06006782907383217,0.08431032188130799,0.014992236378187614
5,1272,4,10.0,90.1,1,0.0,10,-5.989384438772249,5.304920832284788,0.0530025060881696,9.527420752079134,3.0866520296397413,0.001515173933261311,1.438344013385864,0.0027485473422125717,0.0298744471092492,0.0038797254239223943
6,2140,4,25.0,0.1,1,0.0,10,-10.94444079886253,4.8533343229121835,5.809420269729577,33.749363829876245,5.809420266246559,779.4886070885648,17279.67428271811,7.4782302318537415,2.365272347303268,1.8477986499812624
7,2171,4,25.0,45.1,1,0.0,10,-10.812273313557807,4.890794060911697,5.654650870533856,31.975076428442282,5.654650867068831,770.0914928442642,16371.23913318561,7.761845128660358,2.540046271117704,1.9496673712763033
8,2202,4,25.0,90.1,1,0.0,10,-6.833519531462544,4.928572701874756,0.05507519406105629,9.86152198684317,3.140306033946878,0.01796219191335053,1.5530378236146887,0.009989260903492198,0.016964894231005827,0.010986664833310001
9,3070,4,40.0,0.1,1,0.0,10,-5.305401462171433,5.4379115021392455,0.056066629975592246,9.848186598447427,3.1381820531077267,0.11735291861315746,1.6094551003173707,0.06904436752121314,0.024772703319724296,0.015861224333883525
10,3101,4,40.0,45.1,1,0.0,10,-5.311406670402954,5.489184035909396,0.05923248032592175,9.859207825819693,3.1399375512611223,0.19248233225693326,1.7963452011051946,0.14116640777117576,0.04716256940988397,0.021280449736409777
11,3132,4,40.0,90.1,1,0.0,10,-5.300725878846986,5.4817673262969935,0.05841948091559803,9.798866741827897,3.1303141602446067,0.1720605678824165,1.7473719019151766,0.12057997513005313,0.04064751737026826,0.01989300611538162
12,4000,4,50.0,0.1,1,0.0,10,-6.049775684431886,5.457025719268039,0.043457350273162616,9.744899368489387,3.1216821376446044,0.11189727030238522,0.9669331400318991,0.0015284053634276454,0.058399966631225944,0.014712466719208867
13,4031,4,50.0,45.1,1,0.0,10,-6.065636383950598,5.414479558021025,0.04316003076160767,9.86295287328375,3.1405338516379264,0.07119908237102142,0.9537475853992117,0.0005044058138437673,0.05117692372613848,0.011599019747571025
14,4062,4,50.0,90.1,1,0.0,10,-6.036099730590914,5.478862656881974,0.04437297107132312,9.63901185050756,3.104675804413008,0.16799208629579584,1.008107805128686,0.0038903599028367285,0.06060708993174751,0.016128078187662334
15,281,4,0.001,0.1,2,1760.3,10,-6.837968420716045,5.383813178744991,0.04084875329497702,9.832375519282474,3.135661894924654,0.06434387038586853,0.8543337690662607,0.003913907472813728,0.08744629511438796,0.012548174250425065
