,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5
0,559,8,0.001,0.1,1,0.0,10,29910.37459014677,565.2751543935298,978.9828291625728,3.559239673498964e-10,9.514232350535105,12.358911325408492
1,590,8,0.001,45.1,1,0.0,10,26027.788059371993,563.9837190852932,979.5918509848444,2.564559409431416e-09,9.657778069611203,12.53680234718112
2,621,8,0.001,90.1,1,0.0,10,28879.500909125163,562.7803938580504,978.7983776975298,1.9991985492693803e-10,11.015302723611,8.49345238158753
3,1489,8,10.0,0.1,1,0.0,10,19103.837185404827,484.5881001226728,801.6834624719139,5.867795711536191e-07,45.19350554489423,34.28555358133153
4,1520,8,10.0,45.1,1,0.0,10,18532.278064715203,491.72244820604305,784.964435470544,9.021406594625329e-08,30.9595485080683,25.130637801857997
5,1551,8,10.0,90.1,1,0.0,10,15400.888133862836,492.2689886224862,785.9701529352119,2.722834945516741e-07,22.8709443149178,28.28116251374934
6,2419,8,25.0,0.1,1,0.0,10,5030.903162077762,545.4304860523578,692.7448863094278,0.0005250657768027611,122.63310346644546,84.01453611703087
7,2450,8,25.0,45.1,1,0.0,10,19199.497777890858,572.7990945874536,680.3423573080715,1.174913281591456e-06,60.743928458884035,45.56054275348191
8,2481,8,25.0,90.1,1,0.0,10,20105.15307078002,576.0793262466898,672.9247631297885,1.8878841243105932e-07,38.74224335076718,29.302236758227373
9,3349,8,40.0,0.1,1,0.0,10,22526.877730132503,499.9598551857821,760.1709652736313,0.0003779056561870184,481.8495973648577,184.9049987374463
10,3380,8,40.0,45.1,1,0.0,10,7090.050745088355,476.6081652893621,782.5498688871128,0.00036611615879279775,118.24923737993367,66.76269594637522
11,3411,8,40.0,90.1,1,0.0,10,17441.217274673556,491.87398585397756,780.6295710946463,9.045666539207725e-07,57.78282909264283,38.80079131515994
12,4279,8,50.0,0.1,1,0.0,10,29915.207895835076,657.9794627280289,626.5001959524295,0.0007764094549266934,455.3638887847973,490.1251164758322
13,4310,8,50.0,45.1,1,0.0,10,26666.27326442309,665.8516995265754,622.7092241171448,0.00045484590090961926,454.0455058184622,442.93316851395343
14,4341,8,50.0,90.1,1,0.0,10,5015.446663679729,616.4252585125643,648.5147763951163,0.0004817102099676368,123.86702884801994,122.17441658793429
15,560,8,0.001,0.1,2,1760.3,10,30578.356485245058,712.7720621730725,754.6397294055467,0.00019359586649370892,271.5337528198463,661.0620692199506
16,591,8,0.001,45.1,2,1760.3,10,31812.160957668308,712.305979289114,754.2978505310901,0.0002111789577408057,698.7165196701844,281.16149704762455
17,622,8,0.001,90.1,2,1760.3,10,30536.89977423451,713.7536314402279,756.7237622188395,0.0001231446976055969,658.2987822337433,272.71612031272304
18,1490,8,10.0,0.1,2,1760.3,10,28087.97555543533,734.4251602118688,616.3675060073622,0.0005765353462721043,631.5166621208061,402.8809902166319
19,1521,8,10.0,45.1,2,1760.3,10,25145.62944006621,737.5265683490512,615.4080441028809,0.0005501229490364818,385.3582867290988,587.3183424588049
20,1552,8,10.0,90.1,2,1760.3,10,33954.32872198765,735.0293863875737,615.3488824628087,0.000598580872302094,618.1273276683884,397.52647040586663
21,2420,8,25.0,0.1,2,1760.3,10,25801.110217544126,635.9388648778129,901.8008187467109,5.5801403344662875e-05,256.70776808456276,697.4434021975633
22,2451,8,25.0,45.1,2,1760.3,10,28308.297329171615,639.3431270128932,904.882322751783,6.35951804475229e-05,597.3645734799987,230.77590876313562
23,2482,8,25.0,90.1,2,1760.3,10,29631.045331891208,640.5914244286671,905.9650810687253,5.343481124960473e-05,218.8061198080495,553.3389429939838
24,3350,8,40.0,0.1,2,1760.3,10,23730.02806068773,469.6999162535353,839.6254397752149,0.0009829277251391375,152.89868472329465,498.7634179880173
25,3381,8,40.0,45.1,2,1760.3,10,27567.19668754267,483.59945590313396,844.4534635162968,0.00019306507861385563,317.6776005784018,118.41805968993988
26,3412,8,40.0,90.1,2,1760.3,10,23498.596507292496,489.28843987559213,840.5429443536183,0.00022336713133690026,297.1213729876233,118.32556396999709
27,4280,8,50.0,0.1,2,1760.3,10,28138.382325770846,127.57655000263551,357.1303255745492,0.0008596768276849428,68738.15374885844,30533.80749288431
28,4311,8,50.0,45.1,2,1760.3,10,32410.42463966403,185.63184391602243,540.9783943905434,0.0024241993795773506,10531.069902348627,2875.4486507153847
29,4342,8,50.0,90.1,2,1760.3,10,27922.48524965416,252.47212589651522,782.0134929694715,0.00037352388113140824,10435.051158586279,3040.7457780865734
30,561,8,0.001,0.1,3,3520.7,10,0.5437071371774674,1.4246750114991158,1.5037732515295228,17866063.990342688,25850.28231782956,16888107.245586175
31,592,8,0.001,45.1,3,3520.7,10,29417.399255377866,139.1396210162958,451.1628975690174,0.0002679937078478651,74781.07727437012,26564.566602235973
32,623,8,0.001,90.1,3,3520.7,10,30023.034342903175,221.00624280620298,1198.4708368427735,0.0002267863363848719,2868.9247523417707,6331.617091074537
33,1491,8,10.0,0.1,3,3520.7,10,0.4844453582282626,1.6012478745386254,1.7535538901098782,145769754.6281187,24876.833197258064,2969844.293131902
34,1522,8,10.0,45.1,3,3520.7,10,0.48328251091115704,1.6085526855739327,1.7607649153626421,146083988.40767947,23482.574292428435,2851858.295931479
35,1553,8,10.0,90.1,3,3520.7,10,24102.110499047234,156.2300128349316,211.83931408154112,0.0001624985262222537,68833.04739172081,42570.82087868289
36,2421,8,25.0,0.1,3,3520.7,10,0.5105901435383106,1.5048636817581016,1.5741766575112686,206536447.24846637,1472584.909868812,57604.29056812427
37,2452,8,25.0,45.1,3,3520.7,10,0.5098593890754208,1.5032793125204,1.5908729410425737,224607724.57179588,1608834.9104339895,132853.10627266124
38,2483,8,25.0,90.1,3,3520.7,10,0.5092298515391166,1.5040093793932812,1.5868408631393471,223524169.9908363,1589977.293809707,106410.29194117025
39,3351,8,40.0,0.1,3,3520.7,10,0.5995085501914366,1.293991349217732,1.3294684045335448,199469498.70567563,1428495.7018886365,170697.01532642113
40,3382,8,40.0,45.1,3,3520.7,10,0.6018349516308317,1.2902380016009165,1.3150498284772745,187232737.47410822,1366809.8013755272,132893.8054274535
41,3413,8,40.0,90.1,3,3520.7,10,0.5985575585047295,1.297552461845529,1.343105472245151,208800657.26931778,1448491.7785484835,216592.5557262229
42,4281,8,50.0,0.1,3,3520.7,10,0.5780716356793948,1.348962356381851,1.4056403441681462,60674139.889597654,5074549.473066299,83123.89939671736
43,4312,8,50.0,45.1,3,3520.7,10,0.5773169875208694,1.35522687727719,1.4068217894970465,55801542.83344738,4729635.995917573,83843.51396475958
44,4343,8,50.0,90.1,3,3520.7,10,0.5767614318555748,1.362231528038133,1.4087284361397931,50557172.287333064,4435191.869773194,81666.35178239427
45,563,8,0.001,0.1,5,4000.5,10,2205.414134066904,541.546631919012,750.2397383058749,3.285836887845757e-09,78.87484962250366,49.9480485123875
46,594,8,0.001,45.1,5,4000.5,10,539.7024439340316,542.4948475391008,751.1610629126702,4.699385358159199e-09,78.81646201998383,49.99207749042947
47,625,8,0.001,90.1,5,4000.5,10,0.6734193236562956,1.4872132598661687,1.5295001806984079,0.0009898479842745916,118142337.64241815,687059.1230940901
48,1493,8,10.0,0.1,5,4000.5,10,860.7111678429019,748.6406409998722,606.7106761089282,1.0858474125116365e-09,78.13888164382945,67.79228112968414
49,1524,8,10.0,45.1,5,4000.5,10,422.2514503959558,750.1234865225699,605.5029509209471,7.3205600190400435e-09,77.05900589172505,67.48998662044244
50,1555,8,10.0,90.1,5,4000.5,10,1277.3150759559283,750.8086584812327,605.4566739333311,7.694572464097659e-10,76.13273626036585,67.03163448257236
51,2423,8,25.0,0.1,5,4000.5,10,10853.756985797296,698.2876663746082,761.3595884873806,1.1228028694860351e-09,74.05697376332553,50.40331833763009
52,2454,8,25.0,45.1,5,4000.5,10,215.091105451511,699.9880482808599,761.5894734094474,1.8141276614367963e-09,77.57609622361629,51.94367570420936
53,2485,8,25.0,90.1,5,4000.5,10,4104.758517658002,699.0679231776354,761.4254120613823,3.1866894468461035e-10,76.06328766664221,51.34227394720583
54,3353,8,40.0,0.1,5,4000.5,10,1070.385998214109,525.2937896080311,891.2334605685755,7.024873786202245e-10,25.162134780059564,18.24145545815198
55,3384,8,40.0,45.1,5,4000.5,10,1363.1561006495813,525.277422385329,891.1812213523176,1.8872082033843846e-09,18.3335904159242,25.241731368674216
56,3415,8,40.0,90.1,5,4000.5,10,414.18510968154754,525.3651534467986,894.7290310029866,2.4551916571515478e-09,23.267734144795295,16.43001430239781
57,4283,8,50.0,0.1,5,4000.5,10,1915.3361217675458,509.3187656229468,789.0098262467765,1.8368293623303136e-09,76.116622254188,50.134589057221994
58,4314,8,50.0,45.1,5,4000.5,10,289.34602376519115,510.3179641869851,791.4239149610133,2.013225258806611e-09,76.10164222096559,50.38616069450334
59,4345,8,50.0,90.1,5,4000.5,10,1134.3946430002366,510.30615419635006,791.4254217551827,1.3324632215667684e-09,76.12808541670404,50.42349226366385
60,564,8,0.001,0.1,6,4309.7,10,6189.290705163373,605.874432707346,673.816134209228,5.108300386489447e-09,76.23896392546793,55.15197927625192
61,595,8,0.001,45.1,6,4309.7,10,433.3574751369391,607.9915642494187,673.6563625020719,1.8412297444342553e-10,75.66874739164983,54.64558899426426
62,626,8,0.001,90.1,6,4309.7,10,1658.2994088282137,609.8882615957693,673.4977976737063,1.7262417975751266e-09,75.11449999194225,54.159766203886164
63,1494,8,10.0,0.1,6,4309.7,10,822.6255968885799,759.3560363358953,644.2995072991976,2.4693488212500185e-09,87.84013178967254,63.52693870985779
64,1525,8,10.0,45.1,6,4309.7,10,1699.4272920214744,760.0409185884074,643.2331238033687,5.418805091393245e-09,85.74416239851114,62.721485967699785
65,1556,8,10.0,90.1,6,4309.7,10,1002.5887161453966,760.5368959664899,642.7773251340436,3.276723832036379e-09,83.81290563458388,62.00591990215531
66,2424,8,25.0,0.1,6,4309.7,10,756.9400759680226,576.5261348144246,987.7569155573258,7.0819398518819e-10,79.46863647576073,47.60554842688829
67,2455,8,25.0,45.1,6,4309.7,10,1992.6073060027777,571.6424525823408,973.2036928052306,4.71705658489944e-09,34.26780557587749,22.428306955905672
68,2486,8,25.0,90.1,6,4309.7,10,989.5070679085806,569.0536313857829,972.336204527533,2.922989038912233e-09,33.5849895312469,21.95022450928797
69,3354,8,40.0,0.1,6,4309.7,10,68.6013073818576,541.7403591607568,19.282211581156766,7.125551647083936e-08,528.0109410611054,113.10280997230498
70,3385,8,40.0,45.1,6,4309.7,10,2329.823446094116,564.9261983130853,83.10906632613045,5.654492094990751e-09,153.70680076570622,177.50797337081212
71,3416,8,40.0,90.1,6,4309.7,10,631.016178245895,579.3161972130174,83.61584228354964,8.799736778412341e-10,109.8577528206868,91.56119245349107
72,4284,8,50.0,0.1,6,4309.7,10,1487.6382560155093,572.0240344127468,103.32536160244854,4.30329814853788e-09,112.78053743384146,133.78377865204186
73,4315,8,50.0,45.1,6,4309.7,10,763.0155162477397,541.7356413321123,19.27775670968165,4.123798208044607e-09,528.0371204340746,113.11120657233606
74,4346,8,50.0,90.1,6,4309.7,10,1895.238329852441,564.9375385593021,83.09489497341873,2.01619680267361e-09,177.50818176585807,153.7077163606915
