,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
17,901,11,0.001,90.1,2,1760.3,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1769,11,10.0,0.1,2,1760.3,10,1374.4228043034307,9.896550109676772,1.7168213553096927,0.0,0.0,0.0,0.0,0.0,0.0
19,1800,11,10.0,45.1,2,1760.3,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1831,11,10.0,90.1,2,1760.3,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2699,11,25.0,0.1,2,1760.3,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2730,11,25.0,45.1,2,1760.3,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2761,11,25.0,90.1,2,1760.3,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,3629,11,40.0,0.1,2,1760.3,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3660,11,40.0,45.1,2,1760.3,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,3691,11,40.0,90.1,2,1760.3,10,840.4694160815507,14.495,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
27,4559,11,50.0,0.1,2,1760.3,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4590,11,50.0,45.1,2,1760.3,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4621,11,50.0,90.1,2,1760.3,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,840,11,0.001,0.1,3,3520.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,871,11,0.001,45.1,3,3520.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,902,11,0.001,90.1,3,3520.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1770,11,10.0,0.1,3,3520.7,10,342.13644327634654,4.545928945881624,2.479587621495729,0.0,0.0,0.0,0.0,0.0,0.0
34,1801,11,10.0,45.1,3,3520.7,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1832,11,10.0,90.1,3,3520.7,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2700,11,25.0,0.1,3,3520.7,10,459.1600477476095,5.44093297286001,1.7245859661166274,0.0,0.0,0.0,0.0,0.0,0.0
37,2731,11,25.0,45.1,3,3520.7,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2762,11,25.0,90.1,3,3520.7,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3630,11,40.0,0.1,3,3520.7,10,1167.3266190911334,13.026394495720552,1.8420481775566337,0.0,0.0,0.0,0.0,0.0,0.0
40,3661,11,40.0,45.1,3,3520.7,10,1086.5675399789409,12.689504634272732,1.8464986670091863,0.0,0.0,0.0,0.0,0.0,0.0
41,3692,11,40.0,90.1,3,3520.7,10,472.8215874769507,10.4055,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
42,4560,11,50.0,0.1,3,3520.7,10,2162.60949055857,12.603814310228739,1.9442071478739096,0.0,0.0,0.0,0.0,0.0,0.0
43,4591,11,50.0,45.1,3,3520.7,10,3640.8689157623885,11.851317580305338,1.8686430280848754,0.0,0.0,0.0,0.0,0.0,0.0
44,4622,11,50.0,90.1,3,3520.7,10,2580.5471413787704,12.961897236065639,1.9053426548867156,0.0,0.0,0.0,0.0,0.0,0.0
45,842,11,0.001,0.1,5,4000.5,10,9151.795704083956,18.485438771616845,1.8262291514623257,0.0,0.0,0.0,0.0,0.0,0.0
46,873,11,0.001,45.1,5,4000.5,10,9271.329877898319,28.03695396237566,1.8232308732363276,0.0,0.0,0.0,0.0,0.0,0.0
47,904,11,0.001,90.1,5,4000.5,10,8105.171316987138,20.740360318121095,1.8388375338565022,0.0,0.0,0.0,0.0,0.0,0.0
48,1772,11,10.0,0.1,5,4000.5,10,52.55511249310607,2.032394623821475,1.7432453095072153,0.0,0.0,0.0,0.0,0.0,0.0
49,1803,11,10.0,45.1,5,4000.5,10,84.41204910985098,3.0815123622614804,1.7402679387861577,0.0,0.0,0.0,0.0,0.0,0.0
50,1834,11,10.0,90.1,5,4000.5,10,13.112756455243053,0.8285178959770524,1.7926060244534867,0.0,0.0,0.0,0.0,0.0,0.0
51,2702,11,25.0,0.1,5,4000.5,10,1514.2606594413144,14.167265847665274,1.8514275304421495,0.0,0.0,0.0,0.0,0.0,0.0
