,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
53,2485,8,25.0,90.1,5,4000.5,10,-5.093527783585566,2.185860535344511,0.04619506976982697,8.648090298078108,2.9407635569827963,0.00023977535379131402,1.0926000490924723,6.714590265410033e-05,0.00034454023199878184,6.117557273003971e-05
54,3353,8,40.0,0.1,5,4000.5,10,-5.766566029251415,4.100719482724939,0.04626974696273927,8.138936594436696,2.8528821557219457,7.151760073577772e-05,1.0961354157738907,7.171130542026599e-05,0.0005086058442623599,4.3263580571511265e-05
55,3384,8,40.0,45.1,5,4000.5,10,-5.765334373441885,4.0981610385835054,0.04626755216943146,8.13191313256169,2.851650948584292,7.134599194531329e-05,1.0960314284485053,7.165156408603553e-05,0.000506875064740495,4.31153836332024e-05
56,3415,8,40.0,90.1,5,4000.5,10,-5.795746538194424,4.151502277323366,0.04631750276335167,8.306240899957396,2.882054978649331,7.448937315961153e-05,1.0983992638319786,7.322028809556412e-05,0.0005493133372764883,4.674594681038996e-05
57,4283,8,50.0,0.1,5,4000.5,10,-6.833855314476462,2.9688070042536725,0.046431195550506774,9.82243614730473,3.1340766020160915,2.2070138877112427e-05,1.103798231106954,0.00016578988321250683,0.00037565570141784207,0.00019798982078932646
58,4314,8,50.0,45.1,5,4000.5,10,-6.833743794221958,2.938646180005249,0.046401997971183544,9.821730441462394,3.133964014066274,2.229771678767581e-05,1.1024104527877423,0.00016183913143293397,0.0003591426902810993,0.00019266215406444568
59,4345,8,50.0,90.1,5,4000.5,10,-6.833736565223411,2.933709304796974,0.04639979511561038,9.8216872740048,3.133957127020853,2.2224702847001153e-05,1.102305785166891,0.00016167831847738916,0.0003579376006539607,0.00019213843715776402
60,564,8,0.001,0.1,6,4309.7,10,-5.290632820658043,3.470872355237028,0.045619281491563614,9.848526232368185,3.1382361658052735,5.137279819533707e-05,1.0655328479500235,0.00010590720976003398,0.0003755038827690901,5.964424685498205e-05
61,595,8,0.001,45.1,6,4309.7,10,-5.28742962879645,3.46911400631209,0.04561290684129792,9.828466755605374,3.1350385572757116,4.957773158779671e-05,1.06523508242543,0.00010329573774745258,0.0003565088272040737,5.729371997835927e-05
62,626,8,0.001,90.1,6,4309.7,10,-5.2851642265783205,3.4608239430771146,0.04560733103711526,9.814301383321475,3.1327785404208632,4.787655688195015e-05,1.0649746658208552,0.00010102392597611627,0.00034182455780716717,5.5562684554645894e-05
63,1494,8,10.0,0.1,6,4309.7,10,-5.887863252007779,1.5126807202638515,0.04527524182484417,8.843937794728978,2.973875887579873,0.0002348256829261014,1.0495219313739315,0.0001120285650391879,0.00027484049484129743,0.00010934075624693689
64,1525,8,10.0,45.1,6,4309.7,10,-5.886234318051229,1.5524071662445509,0.0452725960122947,8.834300963421294,2.972255198232698,0.00022914296323459446,1.0493992701990773,0.00010701870725641248,0.00026204530433830274,0.0001047169060642319
65,1556,8,10.0,90.1,6,4309.7,10,-5.887239808731813,1.550291376545411,0.045271038361516,8.840333327094815,2.973269803952345,0.00022294130267227962,1.0493270600930849,0.00010308019231205947,0.0002492817083460353,9.986128949113851e-05
66,2424,8,25.0,0.1,6,4309.7,10,-6.808478322433512,4.4477624960674005,0.04587283867584284,9.66278959308513,3.1085027896215776,8.374853940969412e-05,1.0774104719546154,0.00012095732751094381,0.0013380920639875526,0.00012287090060499872
67,2455,8,25.0,45.1,6,4309.7,10,-6.814803684398671,3.9115116203569826,0.04560205868162076,9.702900046704384,3.1149478401257995,4.1514572696544846e-05,1.0647284510297523,7.908797054404056e-05,0.0005673227303028124,5.373099625161994e-05
68,2486,8,25.0,90.1,6,4309.7,10,-6.8149835201356534,3.8977536877162278,0.04559499334473409,9.704033433145925,3.115129761847157,4.090855870712113e-05,1.0643985500290496,7.801220050164642e-05,0.0005458102035322999,5.1264085824054416e-05
69,3354,8,40.0,0.1,6,4309.7,10,-5.107880256248821,4.54749907227387,0.0509375423842799,8.715660464757732,2.952229744575739,0.006527647348836828,1.328452210074319,0.0015798844317101881,3.987096719160424e-05,2.8276260813307297e-05
70,3385,8,40.0,45.1,6,4309.7,10,-5.171542537671817,1.5369819579423298,0.04739753291606005,9.108708113979548,3.0180636365026414,0.0010020973149910096,1.1502213765357712,0.00019482572084812555,2.473871752346512e-05,3.16449614797811e-05
71,3416,8,40.0,90.1,6,4309.7,10,-4.949850166057611,1.4978572555795915,0.04654569120776354,7.82263970461658,2.7968982292204663,0.0003893549420635951,1.1092487012943495,0.00010578999177287133,6.447435121722468e-06,1.7987309578875988e-05
72,4284,8,50.0,0.1,6,4309.7,10,-5.901335096549774,3.899576900651171,0.04646126453345168,8.921881523475875,2.9869518783328055,0.0005895753050157067,1.105228340174779,0.0002827618762495764,0.00014470513938305506,0.00022810827136267292
73,4315,8,50.0,45.1,6,4309.7,10,-5.815893016092568,4.380210780395541,0.050059593055151154,8.409017646351169,2.899830623734974,0.003878368096176085,1.2830529826373216,0.004558506564885729,0.0011639645029599432,0.0011681598065149804
74,4346,8,50.0,90.1,6,4309.7,10,-5.904671349228742,4.310817931272888,0.04703658006120281,8.939496548084547,2.989899086605524,0.0010945670576148392,1.132769210196895,0.0005508223413347358,0.0002917068580767792,0.00037091014258746355
75,566,8,0.001,0.1,8,4059.2,10,-6.034154522842448,4.881269831420996,0.04510617675603167,9.807169899189075,3.1316401292595986,0.0011413093502720241,1.041698396849565,0.0002811359478085029,0.0005646877217579036,0.0013293709302868641
76,597,8,0.001,45.1,8,4059.2,10,-6.042448131114465,4.951577400088244,0.045086959607321786,9.859428709821263,3.1399727243753666,0.001082482295736194,1.040810970332894,0.00025239960021088565,0.0005501335584317253,0.0011963042224393304
77,628,8,0.001,90.1,8,4059.2,10,-6.028251469707017,2.9549594508679298,0.045113018255084444,9.701395099377937,3.11470626213419,2.829341552677001e-05,1.0420144210158573,7.105160027217503e-05,1.2935058887745473e-05,0.00020259296787972166
78,1496,8,10.0,0.1,8,4059.2,10,-6.77415921686986,4.491741964538004,0.0450358659754475,9.519415547727535,3.085355011619819,0.0011732137119520385,1.0384533626171748,0.00034937934067189594,0.002610715266758502,0.00023724170822055237
79,1527,8,10.0,45.1,8,4059.2,10,-6.773581184182136,4.535836584851794,0.04503581135027642,9.515696151711044,3.084752202643033,0.0012119331901822442,1.038450843481399,0.0003575249773412529,0.0026897312010746677,0.0002450437630954643
80,1558,8,10.0,90.1,8,4059.2,10,-6.775207598563507,4.523424298272545,0.04504053728407274,9.526165356803391,3.086448664209951,0.0011040896135652292,1.0386687992593622,0.00033836608759680307,0.0024611618202690826,0.00022279954993987804
81,2426,8,25.0,0.1,8,4059.2,10,-5.283643464050973,4.723306889947989,0.04737147615321212,9.80190168741753,3.130798889647422,0.00029938496568636126,1.148957057483082,0.0002697041554616391,0.0022693238022031795,0.0007893543333016227
82,2457,8,25.0,45.1,8,4059.2,10,-5.291047777508198,4.644226064286314,0.04733658677609501,9.848209440729136,3.13818569251871,0.00031325331907031996,1.1472652531529082,0.0002525417230379525,0.0021745674406539947,0.0007414194263427845
83,2488,8,25.0,90.1,8,4059.2,10,-5.289195262154886,4.734136001116491,0.047364708037151766,9.836629144369871,3.13634008748571,0.00030774285285950276,1.1486287705106926,0.0002645567035439108,0.0022336245792271238,0.0007730811627492514
84,3356,8,40.0,0.1,8,4059.2,10,-5.82099383677855,4.426627530937259,0.04676577517207123,8.519972015501253,2.9188991101957007,0.0005898724585911066,1.119763316303977,6.593429917033093e-05,0.0014337853256256076,0.00027743901798357056
85,3387,8,40.0,45.1,8,4059.2,10,-5.8411547901098855,4.415253358056842,0.04673149340057387,8.638051723346173,2.9390562640660987,0.0005940559029447566,1.1181222272830862,6.532285391132512e-05,0.0013541951324893865,0.000260697351381553
86,3418,8,40.0,90.1,8,4059.2,10,-5.851341262612703,4.428691921553963,0.046712759843671056,8.698033244953118,2.9492428257017287,0.0005939575928135871,1.1172259491474965,6.513771740497471e-05,0.001311159236083987,0.00025161554544373213
87,4286,8,50.0,0.1,8,4059.2,10,-6.790350529865569,4.41314566179475,0.046932719528158695,9.622955177422199,3.102088840994435,0.0004829649290178039,1.1277722429673427,0.00016377828780310158,0.002088592899593502,0.0007532908616864966
88,4317,8,50.0,45.1,8,4059.2,10,-6.79746657085873,4.270884501134871,0.04696638105313552,9.66727635536526,3.1092243977180645,0.0004637507334854182,1.1293905658746404,0.000197281738095847,0.001877324188421493,0.0005991508445865888
89,4348,8,50.0,90.1,8,4059.2,10,-6.817904200801085,4.038335635614555,0.04695102445227499,9.79492650482015,3.129684729301044,0.0004418905555040814,1.1286521327975299,0.0002025920777233539,0.0017838466611591877,0.00054775737958907
90,559,8,0.001,0.1,1,0.0,50,-4.979526576530877,1.399759321818066,0.2422942512273551,8.157872012581684,2.8561988748302674,0.00070634707348303,30.057730138019725,0.001673093810761449,0.00038442770165244904,4.438553255506597e-05
91,590,8,0.001,45.1,1,0.0,50,-4.957038200937135,1.3025703869719498,0.2421604679798462,8.030326044697992,2.8337829918146507,0.000621847538044396,30.024546432181957,0.0016451104512305544,0.0003429292163757738,3.865981051573497e-05
92,621,8,0.001,90.1,1,0.0,50,-4.947178225372328,1.2112761775009342,0.2420342925908275,7.97495102151805,2.823995577460781,0.0005426569447652598,29.993266579567738,0.0016231489030566113,0.00030190932508372773,3.3443356243560365e-05
93,1489,8,10.0,0.1,1,0.0,50,-5.96118673278991,3.0030586128622865,0.24365837359188258,9.316540065077799,3.052300782209676,0.0006642500205127161,30.397134346867052,0.0022576132193225435,0.002126688545104673,0.0002612756836798224
94,1520,8,10.0,45.1,1,0.0,50,-5.689466782923633,2.4081120612215434,0.24247685117375267,7.733918281094311,2.7809923194957427,0.0002710026114556387,30.10305195772528,0.0018570252350896958,0.000914714619520604,0.00011006434278353464
95,1551,8,10.0,90.1,1,0.0,50,-5.654678724030758,2.3015736763966723,0.24233132784827738,7.541820908653061,2.7462375914427106,0.000246740200200185,30.066929897726222,0.001813166318141465,0.0007963345669538656,9.644092212356347e-05
96,2419,8,25.0,0.1,1,0.0,50,-6.869321206769269,3.86239688942196,0.24810111343112512,9.8652266096365,3.140895829160289,9.313054003111262e-09,31.515731190557474,0.006768401533508906,0.0026348534494083746,0.0014960040937648381
97,2450,8,25.0,45.1,1,0.0,50,-6.968896546455959,2.7415246559248954,0.24370238572890218,9.79711917798948,3.1300350122625593,9.18643245208152e-06,30.408116637683882,0.002707607784809405,0.00046138720940875933,0.00039624902771599887
98,2481,8,25.0,90.1,1,0.0,50,-6.975904551937556,2.1637819353150567,0.2425064307564475,9.778984645480476,3.127136812721899,8.978452609545098e-06,30.11039690594304,0.002047343606507639,0.0001830751794951315,0.00017701352519849522
99,3349,8,40.0,0.1,1,0.0,50,-5.0280124099430505,3.2701262078650166,0.25596129204766127,8.39677436114197,2.897718820234629,0.033928624536588986,33.544285700591324,0.013666616521555534,0.029555644860250644,0.002858872409321653
100,3380,8,40.0,45.1,1,0.0,50,-4.95930231121083,3.046800005816207,0.24672549218900033,8.030687667596718,2.833846796775845,0.005583690655189193,31.167215866610924,0.003503106697886659,0.008218362453145776,0.0007511097975395403
101,3411,8,40.0,90.1,1,0.0,50,-4.455839617614144,1.8767611825748207,0.2431683601639876,5.439415244340113,2.3322553986088472,0.001048562505306262,30.274995907568044,0.0019347587005863725,0.001469032213069683,0.0001325223710709694
102,4279,8,50.0,0.1,1,0.0,50,-5.941097152213768,4.146965163865423,0.2507761629422261,9.19301826599465,3.0319990544184954,0.04883540261490426,32.199006153957136,0.030092600708024657,0.012867250824148297,0.007477722534054822
103,4310,8,50.0,45.1,1,0.0,50,-5.959615468097852,4.072330907034592,0.24976278311664848,9.292669400455553,3.048388000313535,0.041636272671689664,31.939301286311704,0.024100598737192547,0.00998126810239829,0.006313790779173775
104,4341,8,50.0,90.1,1,0.0,50,-5.767055617881703,3.3668787641273585,0.24457295402741025,8.158168032624967,2.8562506949889688,0.004787869843018412,30.62575607820199,0.0074194040292675754,0.003695396487709979,0.0015718316520508565
105,560,8,0.001,0.1,2,1760.3,50,-6.821035212670505,4.976513841865913,0.25122731239400176,9.76962683514289,3.1256402280401514,0.002353505273786952,32.31496319099451,0.027844421932153,0.023777912989376242,0.00840064051635393
106,591,8,0.001,45.1,2,1760.3,50,-6.821525789338196,5.0002151617710116,0.2516801219407523,9.772901234201832,3.1261639806961234,0.002281232746650243,32.431556489903876,0.030363977117295767,0.02503357948484426,0.00894129696775565
107,622,8,0.001,90.1,2,1760.3,50,-6.8202602002397015,4.934611607496726,0.2504696691858746,9.764710413235733,3.12485366269138,0.002378937406511272,32.12034824834371,0.02402903037517556,0.0211512113758947,0.0073217208352986795
108,1490,8,10.0,0.1,2,1760.3,50,-5.266391191345313,3.9168561109562936,0.2578196174018571,9.801655692927374,3.1307596031837663,0.0930142402145724,34.03312900732159,0.0132920086155874,0.01961241763211527,0.00303959006967425
109,1521,8,10.0,45.1,2,1760.3,50,-5.275654065772349,3.908576144051654,0.2569585170279225,9.864078414896902,3.1407130424311136,0.08372727804290088,33.806171878294236,0.01182043547366855,0.017630495389873182,0.002775959570396205
110,1552,8,10.0,90.1,2,1760.3,50,-5.276444792923293,3.9403460557836256,0.2575482346343212,9.86613019950793,3.1410396685664335,0.08991486187653153,33.96151968710733,0.012876030530438473,0.01882522082702901,0.0029403736861674055
111,2420,8,25.0,0.1,2,1760.3,50,-5.9674371621734,4.975284151377354,0.25688453403504613,9.291586324364758,3.0482103477884785,0.06747530215588349,33.78670787600612,0.031077821512847863,0.029736986004084583,0.008678353560602358
112,2451,8,25.0,45.1,2,1760.3,50,-5.971942637635392,4.901664225734134,0.2551235610881061,9.324837705640704,3.0536597232895324,0.056835545061279254,33.32507208504569,0.023309970597810283,0.024604338784927286,0.00698876768109077
113,2482,8,25.0,90.1,2,1760.3,50,-5.976325814530056,4.863051527811134,0.2543240994773266,9.35454534349257,3.058520123113884,0.051803464166394864,33.11654275524154,0.02037603521286409,0.022370726882961635,0.0063226867675212186
114,3350,8,40.0,0.1,2,1760.3,50,-6.828021620567419,5.1008352871047435,0.2751556154616684,9.811418032575059,3.1323183159722223,0.0030790761374724336,38.7638337035285,0.06927075516770605,0.1859666395829407,0.022657458698840442
115,3381,8,40.0,45.1,2,1760.3,50,-6.823128972991798,4.957353239493308,0.26510629773503513,9.782636079666426,3.1277205884903507,0.0023830158868923565,35.98405073224078,0.035715635295548394,0.09322956342745788,0.011462349874528011
116,3412,8,40.0,90.1,2,1760.3,50,-6.821361706777015,4.8893369229137305,0.26251492583932834,9.77125166702278,3.1259001370841615,0.002501959105246935,35.2840121739902,0.02952207854800594,0.07579127912534107,0.009360362161475217
117,4280,8,50.0,0.1,2,1760.3,50,-5.155092840771663,5.436509190613299,0.3415245460200843,8.723008657650995,2.953473998133553,3.2331761394955825,59.719175879836904,0.807226037876366,0.34732960897011983,0.1727331271465624
118,4311,8,50.0,45.1,2,1760.3,50,-5.141869871067776,5.288976875108933,0.3115373238882974,8.736281197157243,2.9557200809882596,2.0969321568018127,49.692418083390756,0.3439990856777088,0.409432900215869,0.06712513442150694
119,4342,8,50.0,90.1,2,1760.3,50,-5.1323520869992825,5.087360192204541,0.2959989199876315,8.775536548584133,2.962353211314298,1.1720775540129673,44.85906460378676,0.11324730864156456,0.23841188396604532,0.04092526989016988
120,561,8,0.001,0.1,3,3520.7,50,-11.604693093439803,5.07081363482932,8.477618823462432,71.87002073210635,8.477618812621051,4643.968432636919,36797.450638442744,21.67960277713018,7.884368861611273,8.240070475035518
121,592,8,0.001,45.1,3,3520.7,50,-6.151591955914071,5.353642717084333,0.3048807350634621,9.776791903171292,3.1267861940291493,7.015818062609015,47.59155833823729,0.35257590013234985,0.0054017891387642195,0.06386565652293244
122,623,8,0.001,90.1,3,3520.7,50,-6.00842576323276,4.369251389583488,0.2932243175147702,9.435280135957873,3.071690110665116,2.6716506412574295,44.0220161325408,0.14041662910018274,0.11401377482136645,0.01565876590256184
123,1491,8,10.0,0.1,3,3520.7,50,-12.483267178319583,5.3597025306103765,7.347936146321424,53.992165413920425,7.34793613295056,8043.777388508315,27643.988721538357,130.27055111479137,45.17991613895951,40.66897717668378
124,1522,8,10.0,45.1,3,3520.7,50,-12.312397921490904,5.372008185146837,7.156549381781757,51.21619886793626,7.156549368790539,7593.307729745292,26222.693849071664,137.19618976989594,48.534911098657915,42.7040118357494
125,1553,8,10.0,90.1,3,3520.7,50,-6.803650598044739,5.079941454566454,0.2810982956317767,9.655386662390443,3.107311806431798,4.483787793342999,40.456320864061645,0.1047526906698362,0.05356457531536793,0.06728243786855993
126,2421,8,25.0,0.1,3,3520.7,50,-10.607789286027424,5.427381000385748,8.064311725,65.03312359797246,8.064311725,33296.959282161726,29435.748256331524,458.9304458570222,259.32787540759387,148.82887147811735
127,2452,8,25.0,45.1,3,3520.7,50,-12.162775339072894,5.406962912119964,9.618091935546875,92.50769248063183,9.618091935546875,47363.93855008379,35112.298364857605,469.0914300051906,273.6857600999951,152.44021273569803
128,2483,8,25.0,90.1,3,3520.7,50,-11.765880246071758,5.413450716018024,9.220911246484375,85.02520421554203,9.220911246484375,43532.904558357135,33880.35900091798,474.8505602022527,275.34803387787395,154.15918960694086
129,3351,8,40.0,0.1,3,3520.7,50,-12.208765194853816,5.365758207580926,8.95569831650736,80.20453177330191,8.95569828507537,20761.949480518884,41064.720382958694,273.8708329419175,115.27486184086852,71.63995436518579
130,3382,8,40.0,45.1,3,3520.7,50,-11.825591686876376,5.378858985538428,8.57390264613833,73.51180610433343,8.573902618080837,16427.707767422533,37638.04482303273,261.63850248181546,112.1435360940466,70.627424092728
131,3413,8,40.0,90.1,3,3520.7,50,-12.556011814443531,5.351898612838304,9.30245383531795,86.53564671328145,9.302453800652893,25383.51080964307,44306.251249862646,282.3423320096411,116.81107749938536,71.8109109166717
